loan_amnt,term,int_rate,grade,emp_title,home_ownership,annual_inc,verification_status,dti,open_acc,revol_util,fico_range_high,loan_status,text
16350.0, 60 months,18.25,E,Assistant Chief Engineer,MORTGAGE,80200.0,Source Verified,35.48,18.0,72.2,669.0,1,home_improvement - Home improvement
5000.0, 36 months,11.44,B,Quality Assurance Engineer,RENT,62000.0,Verified,21.29,12.0,100.2,669.0,1,credit_card - Credit card refinancing
4800.0, 36 months,10.49,B,technician,MORTGAGE,65000.0,Not Verified,7.24,4.0,99.9,734.0,1,home_improvement - Home improvement
12000.0, 36 months,11.53,B,Intelligence Analyst,RENT,52000.0,Source Verified,26.52,8.0,37.6,684.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,11.44,B,Registered Nurse ,MORTGAGE,90000.0,Source Verified,27.02,23.0,52.3,679.0,1,credit_card - Credit card refinancing
14000.0, 60 months,13.66,C,Regional Sales Manager,MORTGAGE,112000.0,Not Verified,14.08,12.0,39.9,719.0,1,debt_consolidation - Debt consolidation
3000.0, 36 months,13.49,C,Operations Manager,RENT,60000.0,Source Verified,11.76,5.0,51.0,744.0,1,moving - Moving and relocation
8000.0, 36 months,11.53,B,,RENT,24336.0,Verified,36.19,5.0,38.2,669.0,1,major_purchase - Major purchase
5000.0, 36 months,11.47,B,Loan Processing ,RENT,33500.0,Verified,23.56,7.0,51.7,679.0,1,credit_card - Credit card refinancing
22400.0, 36 months,9.17,B,financial center manager,OWN,90156.0,Not Verified,17.94,17.0,35.3,724.0,1,credit_card - Credit card refinancing
12000.0, 36 months,10.99,B,Administrator,OWN,116000.0,Source Verified,17.42,17.0,61.4,679.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,11.44,B,Registered Nurse,MORTGAGE,90000.0,Not Verified,10.93,10.0,39.1,744.0,1,home_improvement - Home improvement
19425.0, 36 months,16.99,D,Supervisor,MORTGAGE,55000.0,Source Verified,34.45,8.0,92.9,669.0,1,debt_consolidation - Debt consolidation
30000.0, 60 months,14.46,C,Assistant pharmacy manager,MORTGAGE,96000.0,Verified,13.6,13.0,89.0,699.0,1,credit_card - Credit card refinancing
19200.0, 36 months,8.39,B,Account Director,MORTGAGE,140000.0,Not Verified,11.93,15.0,39.4,694.0,1,credit_card - Credit card refinancing
2500.0, 36 months,11.39,B,Counselor and course supervisor ,RENT,40000.0,Not Verified,12.33,10.0,33.0,729.0,1,major_purchase - Major purchase
4850.0, 36 months,14.65,C,Batcher,OWN,40000.0,Verified,19.74,9.0,56.9,664.0,1,debt_consolidation - Debt consolidation
7200.0, 36 months,8.59,A,SALES,RENT,50000.0,Source Verified,11.74,6.0,23.7,714.0,1,debt_consolidation - Debt consolidation
15000.0, 60 months,13.99,C,Counselor/Coach,MORTGAGE,63000.0,Source Verified,11.96,8.0,74.8,709.0,1,credit_card - Credit card refinancing
18000.0, 60 months,9.99,B,Legal Secretary,RENT,71058.0,Source Verified,11.57,11.0,24.5,709.0,1,debt_consolidation - Debt consolidation
7200.0, 36 months,10.99,B,Personal Trainer,RENT,50000.0,Source Verified,14.21,5.0,87.6,669.0,1,debt_consolidation - Debt consolidation
9600.0, 36 months,14.49,C,Workers Program Specialist,RENT,50000.0,Verified,19.44,8.0,69.3,669.0,1,debt_consolidation - Unknown
5000.0, 36 months,12.69,C,meatcutter,MORTGAGE,43000.0,Verified,31.62,15.0,57.8,674.0,1,credit_card - Credit card refinancing
7800.0, 36 months,6.03,A,Paralegal,RENT,60666.0,Source Verified,20.64,15.0,14.8,684.0,1,debt_consolidation - Debt consolidation
4800.0, 36 months,11.99,C,Contract Specialist,MORTGAGE,84000.0,Not Verified,18.34,13.0,62.3,699.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,6.68,A,AGENT,OWN,90000.0,Source Verified,17.34,14.0,35.1,699.0,1,credit_card - Credit card refinancing
4575.0, 36 months,18.25,E,CNC Operator,RENT,32000.0,Verified,19.18,8.0,18.5,669.0,1,other - Other
12000.0, 60 months,13.99,C,Professor,OWN,54000.0,Source Verified,18.58,10.0,35.6,729.0,1,credit_card - Credit card refinancing
12000.0, 36 months,11.53,B,ORG,RENT,30000.0,Source Verified,12.8,3.0,81.7,669.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,9.49,B,Truck-driver,RENT,64136.0,Source Verified,22.81,6.0,78.8,724.0,1,debt_consolidation - Debt consolidation
14400.0, 36 months,12.69,C,Driver,OWN,36000.0,Not Verified,20.8,17.0,56.2,674.0,1,debt_consolidation - Debt consolidation
5150.0, 36 months,14.33,C,Research Assistant,RENT,20500.0,Source Verified,14.75,5.0,55.0,674.0,1,credit_card - Credit card refinancing
8000.0, 36 months,11.44,B,Assistant Manager,MORTGAGE,45000.0,Not Verified,19.63,10.0,43.2,674.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,9.49,B,,RENT,17426.09,Verified,23.07,3.0,54.6,734.0,1,medical - Medical expenses
10000.0, 60 months,8.99,B,Controls Engineer,MORTGAGE,110000.0,Verified,30.35,8.0,24.0,789.0,1,home_improvement - Home improvement
10000.0, 60 months,12.69,C,Nurse,MORTGAGE,40000.0,Not Verified,21.78,12.0,60.1,664.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,13.33,C,,RENT,19000.0,Verified,20.97,13.0,39.8,699.0,1,debt_consolidation - Debt consolidation
21000.0, 36 months,8.49,B,Director of Operations,RENT,195000.0,Source Verified,10.74,11.0,32.9,669.0,1,credit_card - Credit card refinancing
20000.0, 36 months,13.33,C,Corrections Officer,OWN,55000.0,Source Verified,12.92,5.0,49.0,704.0,1,home_improvement - Home improvement
18000.0, 36 months,6.89,A,RN,MORTGAGE,70000.0,Not Verified,23.95,9.0,64.7,734.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,11.99,C,Press ,RENT,30000.0,Source Verified,30.8,4.0,91.5,674.0,1,debt_consolidation - Debt consolidation
7000.0, 36 months,7.89,A,,MORTGAGE,36120.0,Source Verified,6.31,8.0,46.2,699.0,1,debt_consolidation - Debt consolidation
5500.0, 36 months,14.65,C,Owner,RENT,75000.0,Source Verified,22.27,13.0,56.1,734.0,1,small_business - Business
18200.0, 60 months,9.99,B,Unit Leader,MORTGAGE,121000.0,Source Verified,14.17,20.0,49.2,699.0,1,credit_card - Credit card refinancing
11600.0, 36 months,11.53,B,Teacher,MORTGAGE,48184.0,Source Verified,18.95,11.0,50.0,694.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,8.99,B,Sales director,MORTGAGE,181000.0,Source Verified,16.27,20.0,54.0,674.0,1,debt_consolidation - Debt consolidation
25000.0, 60 months,13.33,C,Senior I&C Technician,MORTGAGE,72000.0,Not Verified,36.27,16.0,33.7,764.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,7.89,A,Research Specialist,MORTGAGE,55000.0,Not Verified,22.13,19.0,42.0,709.0,1,credit_card - Credit card refinancing
5000.0, 36 months,12.99,C,Crew Leader,RENT,32000.0,Not Verified,18.08,7.0,56.0,664.0,1,debt_consolidation - Debt consolidation
10000.0, 36 months,9.16,B,Teacher,MORTGAGE,64000.0,Not Verified,19.51,13.0,53.1,689.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,11.99,C,Supervisor Building & Grounds,RENT,41500.0,Source Verified,31.92,12.0,75.0,684.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,7.26,A,application developer,RENT,91000.0,Not Verified,19.09,17.0,55.3,674.0,1,credit_card - Credit card refinancing
28000.0, 36 months,5.32,A,Pilot,MORTGAGE,225000.0,Source Verified,6.93,9.0,39.7,734.0,1,car - Car financing
17000.0, 36 months,14.99,C,Service tech ,RENT,86000.0,Source Verified,6.66,5.0,49.1,709.0,1,debt_consolidation - Debt consolidation
14400.0, 36 months,10.64,B,Provider Auditor,MORTGAGE,41784.0,Verified,34.92,11.0,47.6,694.0,1,credit_card - Credit card refinancing
10000.0, 36 months,11.53,B,Clinical Engineering,MORTGAGE,70000.0,Source Verified,13.58,9.0,68.5,669.0,1,debt_consolidation - Debt consolidation
15000.0, 60 months,18.2,E,,RENT,66000.0,Not Verified,11.09,12.0,41.4,704.0,1,home_improvement - Home improvement
4800.0, 36 months,12.69,C,process improvement,RENT,42000.0,Verified,30.32,14.0,35.2,729.0,1,vacation - Vacation
7200.0, 36 months,13.99,C,Genius,RENT,50000.0,Verified,21.94,23.0,74.7,664.0,1,credit_card - Credit card refinancing
8000.0, 36 months,11.44,B,Truck Driver,RENT,60000.0,Source Verified,17.82,7.0,63.5,694.0,1,debt_consolidation - Debt consolidation
7500.0, 36 months,10.99,B,med tech,OWN,50000.0,Verified,17.33,6.0,13.5,694.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,14.99,C,Chemist,MORTGAGE,45000.0,Source Verified,32.83,13.0,54.0,689.0,1,home_improvement - Home improvement
10000.0, 36 months,9.76,B,assistant vice president,RENT,56000.0,Source Verified,18.24,8.0,70.5,674.0,1,debt_consolidation - Debt consolidation
22400.0, 60 months,14.85,C,Welder,MORTGAGE,100000.0,Source Verified,13.76,5.0,26.8,764.0,1,credit_card - Credit card refinancing
30000.0, 60 months,17.86,D,CHIEF PETTY OFFICER,OWN,90000.0,Verified,35.65,12.0,89.9,679.0,1,credit_card - Credit card refinancing
3600.0, 36 months,11.99,C,CREDIT MANAGER,RENT,50000.0,Verified,26.67,10.0,43.2,704.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,13.49,C,Conductor ,MORTGAGE,110000.0,Source Verified,15.43,8.0,82.2,669.0,1,debt_consolidation - Debt consolidation
24000.0, 60 months,9.75,B, Pilot ,RENT,125000.0,Not Verified,19.29,19.0,67.7,699.0,1,credit_card - Credit card refinancing
2500.0, 36 months,9.17,B,,MORTGAGE,17000.0,Not Verified,12.22,8.0,2.7,749.0,1,car - Car financing
6500.0, 36 months,13.99,C,Teacher,RENT,39000.0,Source Verified,24.62,7.0,70.0,719.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,8.24,B,Operations Manager,RENT,55000.0,Not Verified,2.71,7.0,28.8,674.0,1,debt_consolidation - Debt consolidation
18000.0, 60 months,13.99,C,Nuclear Medicine Technologist,MORTGAGE,60000.0,Source Verified,24.38,15.0,56.3,699.0,1,debt_consolidation - Debt consolidation
24000.0, 36 months,13.33,C,Product manager,OWN,67000.0,Verified,17.03,18.0,38.0,689.0,1,debt_consolidation - Debt consolidation
3000.0, 36 months,13.67,C,Administrative Manager,RENT,58400.0,Source Verified,23.88,12.0,44.1,679.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,8.18,B,Sr. Land Analyst,RENT,118500.0,Not Verified,24.73,18.0,64.1,714.0,1,debt_consolidation - Debt consolidation
12050.0, 36 months,17.57,D,sales manager,RENT,62000.0,Verified,1.88,2.0,95.9,679.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,13.99,C,Tax Assessor/Collector,OWN,62500.0,Not Verified,11.12,7.0,42.9,709.0,1,debt_consolidation - Debt consolidation
20000.0, 36 months,11.49,B,Nuclear Supervisor,OWN,100000.0,Verified,15.01,10.0,79.1,679.0,1,debt_consolidation - Debt consolidation
33500.0, 36 months,8.39,B,Physician,MORTGAGE,200000.0,Source Verified,6.59,11.0,41.1,704.0,1,credit_card - Credit card refinancing
4000.0, 36 months,8.38,B,Production,RENT,30000.0,Source Verified,7.64,9.0,25.3,724.0,1,debt_consolidation - Debt consolidation
26000.0, 36 months,11.53,B,Nuclear Engineer,RENT,90000.0,Source Verified,17.31,9.0,37.0,664.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,10.99,B,Tug Dispatch,OWN,27000.0,Source Verified,31.29,12.0,23.7,699.0,1,debt_consolidation - Debt consolidation
18500.0, 60 months,13.44,C,Economic Analyst,RENT,73000.0,Not Verified,20.45,16.0,90.0,679.0,1,credit_card - Credit card refinancing
30000.0, 60 months,15.31,C,installation repair technician,MORTGAGE,80000.0,Not Verified,23.0,11.0,9.9,689.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,12.99,C,driver,RENT,85000.0,Source Verified,12.71,7.0,69.3,669.0,1,debt_consolidation - Debt consolidation
10000.0, 60 months,10.99,B,Office Manager,RENT,43000.0,Source Verified,20.46,6.0,89.0,719.0,1,credit_card - Credit card refinancing
25000.0, 60 months,20.99,E,shop foreman,RENT,70000.0,Source Verified,27.36,11.0,66.9,669.0,1,debt_consolidation - Debt consolidation
13000.0, 36 months,12.79,C,Staff Sergeant,RENT,35000.0,Not Verified,26.51,4.0,51.1,739.0,1,credit_card - Credit card refinancing
12000.0, 36 months,9.99,B,CONTRACTING SPECIALIST,MORTGAGE,62500.0,Source Verified,33.49,14.0,59.0,704.0,1,home_improvement - Home improvement
3600.0, 36 months,6.97,A,Nursing Supervisor II,RENT,81000.0,Not Verified,19.66,7.0,87.8,724.0,1,debt_consolidation - Debt consolidation
10000.0, 60 months,10.75,B,System Administrator,RENT,67000.0,Source Verified,17.97,8.0,44.6,704.0,1,debt_consolidation - Debt consolidation
13200.0, 60 months,12.59,C,Principal Business Architect,RENT,180000.0,Source Verified,12.77,6.0,64.0,709.0,1,other - Other
8000.0, 36 months,11.53,B,HOME SERVICES,MORTGAGE,26000.0,Verified,17.31,13.0,56.9,669.0,1,debt_consolidation - Debt consolidation
20800.0, 36 months,8.99,B,Manager,MORTGAGE,70000.0,Not Verified,26.06,14.0,35.8,699.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,5.32,A,PARTS SALES,OWN,75000.0,Not Verified,7.02,13.0,15.6,724.0,1,home_improvement - Home improvement
16800.0, 36 months,7.91,A,Account Executive,MORTGAGE,93000.0,Not Verified,8.09,15.0,59.5,684.0,1,credit_card - Credit card refinancing
5000.0, 36 months,15.59,C,Office Adnin,RENT,24000.0,Source Verified,9.2,6.0,79.9,669.0,1,medical - Medical expenses
16000.0, 60 months,16.29,D,,OWN,59000.0,Not Verified,4.92,5.0,63.6,684.0,1,home_improvement - Home improvement
13000.0, 36 months,11.53,B,HVAC/R tech,MORTGAGE,87000.0,Source Verified,9.54,12.0,72.1,669.0,1,debt_consolidation - Debt consolidation
4800.0, 36 months,15.59,D,Shift Leader,OWN,25000.0,Verified,26.64,18.0,33.6,694.0,1,debt_consolidation - Debt consolidation
25000.0, 60 months,12.29,C,Anaylst,MORTGAGE,55000.0,Source Verified,15.87,7.0,50.9,749.0,1,debt_consolidation - Debt consolidation
20425.0, 36 months,11.44,B,School Counselor,MORTGAGE,48000.0,Not Verified,28.33,18.0,85.3,674.0,1,credit_card - Credit card refinancing
8500.0, 36 months,10.99,B,Pharmacy Technician,OWN,42000.0,Source Verified,25.11,6.0,76.7,674.0,1,debt_consolidation - Debt consolidation
9600.0, 36 months,6.97,A,Motican,RENT,42000.0,Not Verified,17.35,14.0,44.0,679.0,1,credit_card - Unknown
20000.0, 36 months,5.32,A,VP Finance,OWN,160000.0,Not Verified,13.92,14.0,21.2,789.0,1,debt_consolidation - Debt consolidation
14400.0, 60 months,24.74,E,,RENT,33000.0,Verified,26.36,6.0,40.6,699.0,1,debt_consolidation - Debt consolidation
1000.0, 36 months,10.75,B,Teacher,MORTGAGE,71000.0,Verified,9.6,3.0,23.8,674.0,1,medical - Medical expenses
17050.0, 60 months,17.14,D,Teacher,RENT,47950.0,Verified,11.79,7.0,41.0,689.0,1,debt_consolidation - Debt consolidation
15000.0, 36 months,7.26,A,,MORTGAGE,52817.0,Not Verified,16.62,21.0,21.9,779.0,1,credit_card - Credit card refinancing
13000.0, 60 months,21.49,D,Program Manager ,MORTGAGE,42000.0,Source Verified,18.14,15.0,30.0,679.0,1,debt_consolidation - Debt consolidation
24000.0, 36 months,6.68,A,System Analyst,MORTGAGE,80000.0,Source Verified,13.99,7.0,54.3,734.0,1,credit_card - Credit card refinancing
8000.0, 36 months,13.49,C,Public Safety Telecommunications ,RENT,108000.0,Source Verified,8.44,9.0,36.5,674.0,1,debt_consolidation - Debt consolidation
25000.0, 60 months,18.99,E,Mixer Driver,RENT,75000.0,Source Verified,17.34,9.0,40.0,699.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,15.31,C,Claim Auditor,MORTGAGE,50000.0,Source Verified,7.03,11.0,27.2,664.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,6.24,A,Business Manager,MORTGAGE,82000.0,Not Verified,14.12,7.0,78.2,719.0,1,debt_consolidation - Debt consolidation
6300.0, 36 months,6.89,A,Lawyer,RENT,87500.0,Source Verified,28.86,13.0,27.2,749.0,1,debt_consolidation - Debt consolidation
35000.0, 36 months,17.86,D,Financial Advisor,OWN,250000.0,Verified,21.75,16.0,88.2,704.0,1,small_business - Business
15000.0, 36 months,11.47,B,Records Manager,RENT,125000.0,Source Verified,6.65,11.0,46.8,669.0,1,debt_consolidation - Debt consolidation
32000.0, 36 months,12.29,C,Global Operations Manager,OWN,110000.0,Source Verified,15.24,15.0,78.7,689.0,1,credit_card - Credit card refinancing
11500.0, 36 months,9.17,B,engineer,RENT,61500.0,Not Verified,19.45,11.0,22.5,719.0,1,major_purchase - Major purchase
10800.0, 36 months,7.49,A,Exercise Physiologist ,RENT,30000.0,Not Verified,26.44,15.0,34.1,709.0,1,credit_card - Credit card refinancing
9600.0, 36 months,13.67,C,Food Tech II,RENT,30000.0,Source Verified,8.44,5.0,28.6,679.0,1,credit_card - Credit card refinancing
15000.0, 36 months,5.32,A,Broker,MORTGAGE,225000.0,Source Verified,17.08,13.0,43.0,719.0,1,debt_consolidation - Debt consolidation
8000.0, 36 months,9.49,B,Bartender,RENT,45000.0,Verified,5.07,4.0,89.4,699.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,6.49,A,Patrolman,MORTGAGE,65000.0,Not Verified,19.24,4.0,46.5,769.0,1,home_improvement - Home improvement
15500.0, 36 months,10.99,B,,MORTGAGE,73000.0,Verified,31.86,9.0,38.8,704.0,1,debt_consolidation - Debt consolidation
3800.0, 36 months,13.33,C,,RENT,27000.0,Source Verified,21.91,8.0,85.3,679.0,1,debt_consolidation - Debt consolidation
30000.0, 60 months,15.59,C,Director of Finance,MORTGAGE,150000.0,Source Verified,12.34,13.0,59.5,664.0,1,debt_consolidation - Debt consolidation
1500.0, 36 months,20.75,E,Nurse/site leader,RENT,22000.0,Source Verified,21.44,12.0,25.4,694.0,1,other - Other
24000.0, 60 months,13.99,C,Property Manager,MORTGAGE,70000.0,Source Verified,18.16,13.0,63.9,694.0,1,credit_card - Credit card refinancing
7200.0, 36 months,13.67,C,Preschool Teacher,MORTGAGE,82000.0,Not Verified,2.56,9.0,31.6,689.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,6.49,A,driver,MORTGAGE,40000.0,Source Verified,18.99,7.0,70.9,704.0,1,debt_consolidation - Unknown
7800.0, 36 months,14.46,C,Driver ,OWN,43200.0,Verified,17.31,5.0,49.7,664.0,1,debt_consolidation - Debt consolidation
25000.0, 60 months,16.99,D,A journeyman,RENT,120000.0,Verified,14.19,9.0,93.0,694.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,10.99,B,Stocker,OWN,20000.0,Not Verified,14.53,4.0,63.2,704.0,1,major_purchase - Major purchase
27950.0, 60 months,13.49,C,Full-time Faculty,MORTGAGE,120000.0,Source Verified,24.44,22.0,14.4,764.0,1,debt_consolidation - Debt consolidation
12000.0, 60 months,15.99,D,Case Manager,RENT,37500.0,Source Verified,31.02,14.0,61.9,709.0,1,other - Other
25000.0, 60 months,13.99,C,Assistant hief Engineer,MORTGAGE,125000.0,Not Verified,8.17,8.0,39.5,714.0,1,home_improvement - Home improvement
30000.0, 60 months,13.33,C,SALES MANAGER,MORTGAGE,184000.0,Source Verified,8.89,11.0,46.2,714.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,14.99,C,Lead Yard,RENT,47000.0,Source Verified,2.86,5.0,18.4,729.0,1,debt_consolidation - Debt consolidation
6000.0, 36 months,9.17,B,Head Teller,MORTGAGE,100000.0,Source Verified,9.83,13.0,63.1,664.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,12.79,C,CSM/money center cashier,OWN,24000.0,Verified,16.0,17.0,4.0,719.0,1,medical - Medical expenses
5600.0, 36 months,8.18,B,Cat Scan Technologist,RENT,65000.0,Verified,9.55,19.0,28.4,674.0,1,credit_card - Credit card refinancing
6000.0, 36 months,11.44,B,MDS Coordinator/RN,RENT,120000.0,Not Verified,21.19,14.0,72.6,694.0,1,debt_consolidation - Debt consolidation
5000.0, 36 months,12.39,C,Quality control technician ,RENT,30000.0,Not Verified,17.6,6.0,77.7,674.0,1,debt_consolidation - Debt consolidation
3000.0, 36 months,11.47,B,,MORTGAGE,66000.0,Verified,12.76,4.0,26.0,719.0,1,other - Other
8000.0, 36 months,7.89,A,Production mgr,OWN,99000.0,Not Verified,25.92,11.0,87.9,699.0,1,debt_consolidation - Debt consolidation
12000.0, 36 months,10.99,B,soperphaizer,RENT,40000.0,Source Verified,13.98,14.0,71.8,689.0,1,credit_card - Credit card refinancing
15000.0, 36 months,10.49,B,Licensed Associate Real Estate Broker,RENT,100000.0,Source Verified,11.43,12.0,73.3,669.0,1,credit_card - Credit card refinancing
35000.0, 60 months,27.49,F,Manager,RENT,105000.0,Verified,17.67,8.0,52.1,709.0,1,debt_consolidation - Debt consolidation
2500.0, 36 months,13.49,C,Youth Development Specialist,RENT,35000.0,Source Verified,15.84,12.0,47.7,674.0,1,debt_consolidation - Debt consolidation
16000.0, 36 months,6.49,A,Director of Strategic Pricing,MORTGAGE,111000.0,Not Verified,12.32,13.0,53.6,714.0,1,credit_card - Credit card refinancing
19600.0, 36 months,12.79,C,Production work ,MORTGAGE,72000.0,Source Verified,18.08,9.0,36.2,679.0,1,debt_consolidation - Debt consolidation
